PROJETO-ID,PROJETO
581,2797 - CV - BNB/FCPC - PROJETO REDE CASAS DIGITAIS
582,2798 - CV.BNB/FCPC/EMBRAPA - SEMINARIO TRANSIÃ‡ÃƒO PRODUTIVA E SERVIÃ‡OS AMBIENTAIS: DESAFIOS PARA ELIMINAÃ‡ÃƒO DO USO DO FOGO NA AGRICULTURA FAMILIAR NORDESTINA
583,2800 - CT - UFC/FCPC – CONTINUIDADE DOS CURSOS DE GRADUAÇÃO DA UAB/UFC 7º E 8º SEMESTRES – PARTE I
584,2801 - CV - BNB/FCPC - I CICLO DE ENCONTROS DA PESCA ARTESA
585,2802 - CV.BNB/FCPC - I CICLO DE ENCONTROS DA PESCA ARTESANAL - MODULO CRATEUS
586,2804 - CV.BNB/FCPC/CNPC - CONTROLE DA VERMINOSE EM PEQUENOS RUMINANTES COM NEMATICIDA NATURAL PARA USO NO SOLO
587,2805 - CV - THINKTECH/UFC/FCPC - 1Âº TERMO ADITIVO
588,2806 - CV - COMPALEAD/UFC/FCPC - 2Âº TERMO ADITIVO
589,2807 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 08
590,2808 - CV - SMART/UFC/FCPC - 1 TERMO ADITIVO
591,2809 - CV - THINKTECH/UFC/FCPC - 2 TERMO ADITIVO
592,2810 - CV - KLD/UFC/FCPC - TERMO ADITIVO 01
593,2811 - LABORATORIO FARMACOLOGIA BIOQUIMICA DA UFC
594,2812 - CV - HP BRASIL/UFC/FCPC - HP 044/2012 - 1Âº TERMO AD
595,2813 - CV -  HP BRASIL 017/2012 - 2Âº TERMO ADITIVO
596,2814 - CV - FURUKAWA/UFC/FCPC - 2Âº TERMO ADITIVO
597,2815 - CV - COMPAL/UFC/FCPC - TERMO ADITIVO 03
598,2816 - CV - FURUKAWA/UFC/FCPC - 3Âº TERMO ADITIVO
599,2817 - CV - SME/FCPC - INFORMATICA EDUCATIVA - FASE II
600,2818 - CT - INTEGRAL/UFC/FCPC - DESEMPENHO DE RACOES PARA
601,2819 - TERMO COOPERACAO ALFASOL/UFC/FCPC - CULTIVO DA ALGA GRACILARIA
602,2820 - CV - BNB/FCPC - SEMINARIO: O FUTURO DA ATIVIDADE POR
603,2822 - CV.BNB/FCPC - DESENVOLVIMENTO LOCAL: UMA ALTERNATIVA PARA O AVANÃ‡O DE POLITICAS SOCIAIS NO COMBATE A POBREZA
604,2823 - CV - BNB/FCPC - ONDA LER: BIBLIOTECA E LEITURA CONST
605,2824 - CV - TERMO ADITIVO PADTEC/UFC/FCPC
606,2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS
607,2827 - CV - FINEP/UFC/FCPC-CTINFRA 02/2010
608,2828 - CV - COMPAL/UFC/FCPC - TERMO ADITIVO 04
609,2829 - CV.BNB/FCPC - PUBLICAÃ‡ÃƒO ACIDENTES E VIOLÃŠNCIAS NA PERSPECTIVA EPIDEMIOLOGICA
610,2830 - CV.BNB/FCPC - PROJETO DE PESQUISA PARA ELABORAÃ‡ÃƒO DO PLANO DE ERRADICAÃ‡ÃƒO DA EXTREMA POBREZA DO MUNICIPIO DE SOBRAL/CE
611,2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO
612,2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO
613,2832 - CARTA ACORDO OPAS/FCPC - APOIO AO DESEN.PROFAPS RA
614,2833 - CT. UFC/FCPC - FORMAÃ‡ÃƒO DE DOCENTES NOS NÃVEIS DE MESTRADO E DOUTORADO
615,2833 - CT. UFC/FCPC - FORMAÇÃO DE DOCENTES NOS NÍVEIS DE MESTRADO E DOUTORADO
616,2834 - CV - FOXCONN/UFC/FCPC - PLANO DE TRABALHO 05
617,2835 - CT - 004/2012  - ESPORTE/FCPC - VILAS OLIMPICAS
618,2836 - CV.BNB/FCPC- SEMANA GOURMET JERICOACOARA 2012
619,2837 - CV - BNB/FCPC-GESTAO PARTICIPATIVA DEMOCRATICA ESCOL
620,"2838 - CV.BNB/FCPC - COLOQUIO INTERNACIONAL MERCADO DE TRABALHO, TRABALHADOR POBRE, PROTEÃ‡ÃƒO SOCIAL E ENFRENTAMENTO DA POBREZA NOS CONTEXTOS DO BRASIL E CANADA."
621,2839 - CV.BNB/FCPC - TRANSNACIONALIDADE E VIOLÃŠNCIA IMIGRANTES BRASILEIRAS NA FRANÃ‡A
622,2840 - CV.BNB/FCPC - BIODEFENSIVO CONTRA DENGUE DERIVADOS DA FLORA NORDESTINA
623,2841 - CT - PETROBRAS/FCPC-RESER HIBRIDOS DE MAT.COMPOSITO
624,2842 - CV - BNB. 3Âº SIMPOSIO INTERNACIONAL PESQUISA EDUCACA
625,2843 - CV.BNB/FCPC - HELICE TRIPLA PARA INOVAÃ‡ÃƒO SOCIAL : UMA APLICAÃ‡ÃƒO PARA AGRICULTURA FAMILIAR.
626,2844 - CARTA UFC/FCPC - XI CONGRESSO DE HISTORIA DA EDUCA
627,2845 - CT - UFC/FCPC - CURSO DE MESTRADO PROFISSIONAL EM EC
628,2846 - CT - UFC/FCPC - CURSO DE MESTRADO PROFISSIONAL EM EC
629,2848 - CV - ROCKWELL/UFC/FCPC - 3Âº TERMO ADITIVO
630,2849 - CV.BNB/FCPC - DESENVOLVIMENTO EM HOSPITALIDADE PARA O MUNICIPIO DE ICAPUÃ/CE
631,2850 - CT - ISOFARMA/FCPC - ESTACAO DE TRATAMENTO DE EFLUE
632,2851 - CT - EVIALIS/FCPC/CRESCIMENTO DO CAMARAO BRANCO
633,2852 - CT - UFC/FCPC - PROJETO NACIONAL DE TELESSAUDE EM APOIO Ã€ ATENÃ‡ÃƒO BÃSICA - NÃšCLEO DO CEARÃ
634,2853 - CV.BNB/FCPC/UFC - PUBLICAÃ‡ÃƒO DE LIVRO TÃ‰CNICO: MANUAL DE APROVEITAMENTO INTEGRADO - RESIDUOS SÃ“LIDOS URBANOS
635,2854 - CV.BNB/FCPC/UFC - II ENCONTRO DE FINANÃ‡AS E ECONOMIA DA UFC NO CAMPUS SOBRAL
636,2855 - CV.BNB/FCPC- FESTIVAL DE GASTRONOMIA DE ICAPUÃ - 2012
637,2856 - CV.BNB/FCPC- AGUAS E VELLAS DE ICAPUÃ - 2012
638,2857 - CV.BNB/FCPC- TRAJETÃ“RIAS DE DESENVOLVIMENTO E DESIGUALDADES SALARIAIS NAS REGIÃ•ES DO BRASIL
639,2858 - CT - UFC/FCPC - 3Âª OFERTA CICLO AVANCADO MIDIAS NA
640,2859 - CT - UFC/FCPC - USO PEDAGOGICO DO LAPTOP EDUCACIONA
641,2861 - CV.BNB/FCPC - AÃ‡Ã•ES DE VALORIZAÃ‡ÃƒO DO ENSINO DE QUIMICA
642,2862 - CT - UFC/FCPC - RESIDENCIA INTEGRADA MULTIPROFISSIO
643,2863 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM TECNOLOGI
644,2865 - CT - PORTO PECEM/FCPC - ANALISES DE CARACTER. FISIC
645,2868 - CARTA.UFC/FCPC - I ENCONTRO SOBRE GRAMATICAS: SABE
646,2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA
647,2871 - CT - PATROCINIO BNB/FCPC - POR DO SOM - 2012
648,2872 - CT - UFC/FCPC - CURSO DE ESP. EM ANALISES CLINICAS
649,2873 - CV - WEG/UFC/FCPC - TERMO ADITIVO 01
650,2874 - CV - COELCE/FCPC - LUZ SOLIDARIA
651,2874 - CV COELCE/FCPC - LUZ SOLIDÁRIA
652,2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC
653,2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)
654,2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC
655,2880 - CV - UFC/FCPC - BEMATECH INNOVATION 8Âº TERMO ADITIV
656,2881 -  BNB/FCPC-PORTFOLIOS TEMÃTICOS DE APOIO AOS SERVIÃ‡OS DE ASSISTÃŠNCIA
657,2882 - CT - PATROCINIO/BNB-III SEMINARIO INTERNACIONAL HIST
658,2883 - FCPC - 32 ENCONTRO NACIONAL DE PESSOAL E DE R.HUMA
659,2884 - CV - THINKTECH/UFC/FCPC - PRIMEIRO TERMO ADITIVO
660,2885 - CT -  UFC/FCPC - CURSO DE PSICOLOGIA HOSPITALAR - TURMA 8
661,2886 - CV - COGERH/FCPC-REQUALIFICACAO TEC. DAS ACOES DE G
662,2887 - CARTA FCPC/UFC - 8Âº CONPSI
663,2891 - CT - PETROBRAS/FCPC - PRESTACAO DE SERVICOS
664,2892 - CT. PETROBRAS/FCPC - REINJEÃ‡ÃƒO PERIFÃ‰RICA
665,2893 - CEPISA/FCPC - PESQUISA E DESENVOLVIMENTO
666,2895 - CT - SEDUC BAHIA/FCPC - AVALIE ALFA
667,2896 - CV - FURUKAWA/UFC/FCPC - QUARTO TERMO ADITIVO
668,2898 - CT - UFC/FCPC - MESTRADO PROFISSIONAL EM ECONOMIA D
669,2899 - CT - COPETEC - GECOM 417/2012 - RESIDUO SOLIDOS DOS
670,2900 - CV - SMART/UFC/FCPC - 2Âº TERMO ADITIVO
671,2902 - CT - UFC/FCPC - RESIDENCIA INTEGRADA MULTIPROFFIONA
672,2903 - CT - FIT/FCPC - SMART WASTE
673,2904 - CV - FOXCONN/UFC/FCPC - 1Âº TERMO ADITIVO
674,2905 - CT. FCPC/SEJUS - PROJETO CENSO PENITENCIARIO
675,2906 - CV - COMPAL/UFC/FCPC - 5Âº TERMO ADITIVO
676,2907 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 09
677,2908 - CT - 94/2012 - IFCE/FCPC-CURSO DE DOCENCIA E CURRIC
678,2908 - CT. IFCE - 94/2012 - CURSO DE ESPECIALIZAÇÃO EM DOCÊNCIA E CURRICULO NA EDUCAÇÃO PROFISSIONAL NOS NIVEIS BÁSICO E TECNICO
679,2909 - CT - 92/2012 - IFCE/FCPC-CURSO  DE POS-GRAD. EM TUR
680,2911 - CV - FENIX/UFC/FCPC - 1Âº TERMO ADITIVO
681,2912 - CV - FENIX/UFC/FCPC - 2Âº TERMO ADITIVO
682,2913 - CT. UFC/FCPC - MANUTENÃ‡ÃƒO DO NUCLEO DO CINEMA DE ANIMAÃ‡AO DA CASA AMARELA EUSELIO OLIVEIRA DA UFC - NUCA
683,2914 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM HEMATOLO
684,2915 - CV.BNB/FCPC - VIII ENCONTRO ECONOMIA DO CEARÃ EM DEBATES
685,2916 - CV - COMPAL/FIT/UFC/FCPC - 6Âº TERMO ADITIVO
686,2919 - CV - ASGA/UFC/FCPC - COOPERACAO TECNICA
687,2920 - CV - FINEP/FCPC-APRIMORAMENTO E COMPLEMENTAÃ‡ÃƒO DA INFRAESTRUTURA DE PESQUISA DA UFC
688,2921 - CT - UFC/FCPC - MISSAO TECNICO-CIENTIFICA COMERCIAL
689,2922 - CT.PETROBRAS - PROJETO AMBES
690,2923 - CT - UFC/FCPC - PROJETOS PILOTO EM ESCOLAS PUBLICAS
691,2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012
692,2925 - CT. FAIMER/FCPC - FAIMER
693,2926 - CART ACORDO OPAS/FCPC - SESSOES PRESENCIAIS DE 201
694,2927 - CT - UFC/FCPC-AS NANOPARTICULAS INDUZEM NEURODEGENE
695,2928 - CV - BEMATECH/UFC/FCPC - 10Âº TERMO ADITIVO
696,2929 - CT - UFC/FCPC - PRO-LETRAMENTO - PACTO NACIONAL PEL
697,2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE
698,2932 - CV - WINCOR-NIXDORF/UFC/FCPC - PRIMEIRO TERMO ADITI
699,2933 - CT - UFC/FCPC â€“ SISTEMA CONTINUO DE MONITORAMENTO D
700,2934 - CT - UFC/FCPC â€“ ESTUDO DE VIABILIDADE TECNICA PARA
701,2935 - CT - UFC/FCPC â€“ MODERNIZACAO DO DEPARTAMENTO DE ENG
702,2936 - CT - UFC/FCPC â€“ SERVICO APOIO E EXECUCAO DO PROJETO
703,2937 - FCPC/UFC CONGRESSO WORSKHOPE FRONTEIRS IN CONDENSE
704,"2939 - CT. UFC/FCPC - LABORATÃ“RIO DE JUVENTUDE, EDUCAÃ‡ÃƒO E TRABALHO - LABJUV"
705,2940 - CT - UFC/FCPC - PROJETO ONDAS CIDADAS - QUALIFICACA
706,2941 - CARTA ACORDO OPAS/FCPC-PRO-SAUDE ENFERMAGEM
707,2942 - CV - LANDIS/UFC/FCPC - 2Âº TERMO ADITIVO
708,2943 - CT - EVONIK/FCPC - EFEITO BIOLOGICO DO MetMet EM CA
709,2943 - CT EVONIK/FCPC - EFEITO BIOLOGICO DO MET EM CAMARÕES
710,2945 - CARTA ACORDO OPAS/FCPC FAIMER 2014
711,2946 - CT - UFC/FCPC CURSO DE ESPECIALIZAÃ‡ÃƒO EM DOCÃŠNCIA NA EDUCAÃ‡ÃƒO INFANTIL
712,2946 - CT - UFC/FCPC CURSO DE ESPECIALIZAÇÃO EM DOCÊNCIA NA EDUCAÇÃO INFANTIL
713,2947 - CV - HITACHI/UFC/FCPC - 1Âº TERMO ADITIVO
714,2949 - CARTA ACORDO OPAS/FCPC-BASES P/CONST. DE N.PRATICA
715,2950 - CV - HP/UFC/FCPC - 3Âº TERMO ADITIVO
716,2952 - CT - 004/2013 - ESPORTE/FCPC - VILAS OLIMPICAS
717,2954 - CV - SCHNEIDER/UFC/FCPC - 1Âº TERMO ADITIVO
718,2955 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 10
719,2956 - CV - MXT/UFC/FCPC - 1Âº TERMO ADITIVO
720,2957 - CV - LENOVO/UFC/FCPC - TERMO ADITIVO 001/2013
721,2958 - CV - LENOVO/UFC/FCPC - TERMO ADITIVO 002/2013
722,2960 - CV - SIEMENS/UFC/FCPC - 2Âº TERMO ADITIVO
723,2961 - CV - HP/UFC/FCPC - 4Âº TERMO ADITIVO
724,2962 - CV -  ATLANTICO/FCPC - PARTICIPACAO NA RNP
725,2962 - CV. INSTITUTO ATLÂNTICO/FCPC - PARTICIPAÇÃO NA RNP
726,2964 - CT.UNILAB/FCPC - CURSO DE FORMAÃ‡ÃƒO CIDADÃƒ E AGROECOLOGICA
727,2964 - CT.UNILAB/FCPC - CURSO DE FORMAÇÃO CIDADÃ E AGROECOLOGICA
728,2965 - ACORDO FAO/UFC/FCPC - AQUACULTURA PARA SEGURANCA A
729,2966 - CARTA BLANVER/FCPC - SERVICO DE ANALISE
730,2968 - CT - UFC/FCPC-SELECAO PUBLICA P/COMPOSICAO DO B.DE
731,2971 - CV - LG/UFC/FCPC - TERMO ADITIVO NÂº 12
732,2972 - CARTA FIT/FCPC - PROJETO JINSHAN
733,2973 - CARTA FCPC - XII CONGRESSO DE HISTORIA DA EDUCACAO
734,2974 - CT - UFC/FCPC - BACHARELADO EM JORNALISMO - JORNALIS
735,2975 - CT - RNP/FCPC - MANUTENCAO E OPERACAO DO POP-CE
736,2975 - CT RNP/FCPC - MANUTENÇÃO E OPERAÇÃO DO POP-CE
737,2976 - CV - FOXCONN/UFC/FCPC - PLANO DE TRABALHO 07
738,2977 - ACORDO DE CONSULTORIA APPALACHIAN STATE UNIVERSITY/FCPC
739,2978 - CT - UFC/FCPC - LACT - LABORATOIRO DE ANALISES CLINICAS E TOXICOLOGICAS
740,2980 - TERMO DE COOPERACAO UNICEF/FCPC -
741,"2982 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÃ‡ÃƒO, PESQUISA E INOVAÃ‡ÃƒO EM SAÃšDE DA FAMÃLIA"
742,2984 - CARTA FCPC-III ENCONTRO BRASILEIRO DE ESPECTROSCOP
743,2985 - CT. FCPC/PETROBRAS/UFC-REFINARIA PREMIUM DO CEARÃ
744,2986 - CV - FURUKAWA/UFC/FCPC - 6Âº TERMO ADITIVO
745,2988 - CV - BEMATECH/UFC/FCPC - 11Âº TERMO ADITIVO
746,2989 - CT - INVIVO/FCPC - DESEMPENHO DO CAMARAO EM REGIME
747,2990 - CV -  INTERMED/UFC/FCPC - 2Âº TERMO ADITIVO
748,2991 - CV - UFC/FCPC/SICONV -REALIZACAO DA CONFERENCIA DA
749,2992 - CV - SMART/UFC/FCPC - 3Âº TERMO ADITIVO
750,2993 - CV - UFC/FCPC - REFORMULACAO DO MATERIAL DIDATICO DA
751,2994 - CV - UFC/FCPC CURSO DE ESPECIALIZAÃ‡ÃƒO EM COORDENAÃ‡ÃƒO PEDAGÃ“GOCA
752,2994 - CV - UFC/FCPC CURSO DE ESPECIALIZAÇÃO EM COORDENAÇÃO PEDAGÓGOCA
753,2996 - TERMO DE COOPERACAO ASGA/UFC/FCPC
754,2997 - CT DE PATROCINIO/CAIXA/FCPC-PESSOAL DO CEARA
755,2998 - CV - UFC - SICONV PRODUÃ‡ÃƒO DE VIDEO  AULAS ESCOLA DE GESTORES
756,2998 - CV - UFC - SICONV PRODUÇÃO DE VIDEO  AULAS ESCOLA DE GESTORES
757,2999 - EVENTO PESSOAL DO CEARA - 40 ANOS - BILHETERIA
758,3000 - TC -  PETROBRAS/FCPC-REVESTIMENTO DE SOLDAGEM
759,3001 - CT - PHB/FCPC - AVALIACAO ZOOTECNICA DO USO DO BIOC
760,3002 - 2Âº TERMO ADITIVO AO CONVENIO SCHNEIDER ELETRIC IT
761,3004 - CV - DIGITRO/UFC/FCPC - 1Âº TERMO ADITIVO
762,3005 - CV - IBRAMED/UFC/FCPC - 2 TERMO ADITIVO
763,3006 - CV - IBRAMED/UFC/FCPC - 3 TERMO ADITIVO
764,3007 - CV - QUANTA/UFC/FCPC - 2Âº TERMO ADITIVO
765,3008 - CV - HI-MIX/UFC/FCPC - 1Âº TERMO ADITVO
766,3009 - UFC/FCPC-PROGRAMA NACIONAL ESCOLA DE GESTORES DA EDUCAÃ‡ÃƒO BÃSICAS:CURSO DE ESPECIALIZAÃ‡ÃƒO EM GESTÃƒO ESCOLAR
767,3010 - CV - SEFIN/FCPC-NORMAS BRASILEIRAS DE CONTABILIDADE
768,"3011 - CTFCPC/UFC/LABOMAR - PROMOCAO, DIVULGACAO E RASTRE"
769,3014 - CV - UFC/FCPC - FORMAÃ‡ÃƒO CONTINUADA DE DIRIGENTES MUNICIPAIS DE EDUCAÃ‡ÃƒO - PRADIME
770,3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps
771,3019 - CV.FINEP/UFC/FCPC-CT INFRA 13
772,3020 - CT.UFC/FCPC-CAPACITAÃ‡ÃƒO EM ATENÃ‡ÃƒO A SAÃšDE DA CRIANÃ‡A
773,3020 - CT.UFC/FCPC-CAPACITAÇÃO EM ATENÇÃO A SAÚDE DA CRIANÇA
774,3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÃ‡ÃƒO EM SAUDE DA FAMILIA
775,3022 - CT.UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM SAUDE DA FAMILIA
776,3023 - CT - UFCA/FCPC - ELABORAÇÃO DE CARTAS GEOTECNICAS
777,3024 - CT - UFC/FCPC - CURSO DE RESIDENCIA MULTIPROFISSIONAL E EM AREA PROFISSIONAL DA SAUDE - RESMULT 2014
778,3025 - CT-FCPC/QUIXERAMOBIM - CONCURSO PUBLICO DA PREFEITURA DE QUIXERAMOBIM
779,3026 - CARTA ACORDO OPAS/FCPC-COMISSAO DE AVAL.TEC. EM SA
780,3028 - UFC/FCPC - GESTAO ESTRATEGICA E REGIONALIZACAO: FORTALECER A ARTICULAÃ‡ÃƒO INTERFEDERATIVA E PARTICIPAÃ‡ÃƒO NO SISTEMA UNICO DE SAUDE
781,3029 - TERMO DE COOPERACAO FLEX/FIT/UFC/FCPC - SGPPD
782,3030 - CV LANDIS/UFC/FCPC - SISCOME 10
783,3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)
784,3032 - CV. SICONV - FORMAÃ‡ÃƒO CONTINUADA EM CONSELHOS ESCOLARES
785,3033 - CARTA ACORDO UNODC/FCPC-PREVENCAO E CONTROLE DAS D
786,3034 - CV - SECULT/FCPC - TRES PONTAS: ESPETACULO CENICO M
787,3035 - CT - UFC/FCPC-CASA AMARELA-CINEMA VIDEO E FOTOGRAFIA 2014.1
788,3036 - CV - HITACHI/FIT/UFC/FCPC - 2Âº TERMO ADITIVO
789,3037 - CV - ASGA/UFC/FCPC - 3Âº TERMO ADITIVO
790,3039 - CV - ROCKWELL/UFC/FCPC - 4Âº TERMO ADITIVO
791,3040 - CT -  CEARAPORTOS/FCPC - MONITORAMENTO AMBIENTAL DA AMPLIACAO DO TERMINA
792,3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO
793,3043 - CARTA/FCPC-II ENCONTRO DA LINHA DE PESQUISA EDUCACAO CURRICULO ...
794,3044 - TERMO DE COOPERACAO WINCOR/UFC/FCPC
795,3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD
796,3045 - CV. APPLE/IFCE/FCPC - BEPID
797,3046 - TERMO DE COOPERACAO FURUKAWA/UFC/FCPC
798,3048 - TERMO DE COOPERACAO SMART/UFC/FCPC
799,3049 - CV - FLEX/FIT/UFC/FCPC - AMPLIACAO DO LSBD
800,3050 - CT - PREFEITURA DE HORIZONTE/FCPC
801,3051 - TERMO DE COOPERACAO SCHNEIDER/UFC/FCPC
802,3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12
803,3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13
804,3054 - CV -  HP/UFC/FCPC - CLARINET 2014
805,3055 - CV - FLEX/FIT/UFC/FCPC - CAPACITACAO EM DISPOSITIVO
806,3056 - TERMO DE COOPERACAO POLIBRAS/UFC/FCPC
807,3057 - PETROBRAS/FCPC -  SERVIÃ‡OS DE ELABORAÃ‡ÃƒO DE ESTUDO PARA LICENCIAMENTO AMBIENTAL DAS INSTALAÃ‡Ã•ES DE EXTRA MUROS DA REFINARIA PREMIUM II
808,3057 - PETROBRAS/FCPC -  SERVIÇOS DE ELABORAÇÃO DE ESTUDO PARA LICENCIAMENTO AMBIENTAL DAS INSTALAÇÕES DE EXTRA MUROS DA REFINARIA PREMIUM II
809,3058 - TC - UNIFY/UFC/FCPC-PROJETO SOFTDSP
810,3059 - CV LENOVO/UFC/FCPC
811,3060 - CV. FINEP/FCPC/POLIBRAS - POLIVOICE
812,3061 - CV. FINEP/FCPC - CONTRAPARTIDA POLIBRAS- PROJETO POLIVOICE
813,3062 - TC. BEMATECH/UFC/FCPC
814,3063 - CT - UFC/FCPC - CONCURSO PARA ASSISTENTE ADMINISTRATIVO DA UFC
815,3065 - CV - FINEP/FCPC - AQUASENSE
816,3066 - UFCA/FCPC - CONCURSO PUBLICO PARA PREENCHIMENTO DE VAGAS PARA CARGOS TECNICO-ADMINISTRATIVO DA UNIVERSIDADE FEDERAL DO CARIRI
817,3069 - CT - 10/2014 - SSPDS/FCPC - SERVICOS DE ASSESSORIA
818,3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14
819,3071 - II ENCONTRO SOBRE GRAMATICA
820,3072 - CARTA FCPC - XIII CONGRESSO DE HISTORIA DA EDUC.DO
821,3073 - CT - CNPEM/FCPC-SERVIÃ‡OS DE SOLDAGEM EM AÃ‡O INOXIDAVEL
822,3073 - CT - CNPEM/FCPC-SERVIÇOS DE SOLDAGEM EM AÇO INOXIDAVEL
823,3074 - UFC/FCPC - CASAS DE CULTURA 1Âº SEMESTRES E TESTE DE NIVEL
824,3075 - CV FURUKAWA/IFCE/FCPC - MRP VIEWER
825,3076 - TC. LG/UFC/FCPC
826,3077 - CT. CGEE/FCPC
827,3078 - CT - DSM/FCPC - EFEITO DE UMA PROTEASE COMERCIAL RO
828,3078 - CT DSM/FCPC - EFEITO DE UM PROTEASE COMERCIAL
829,3079 - FCPC-124.176-1 - ENCARGOS
830,3080 - CARTA ACORDO OPAS/FCPC - I CONGRESSO BRAS. DE ASSI
831,3082 - CT - PEDRA BRANCA/FCPC - CONCURSO PUBLICO
832,3084 - CARTA FCPC - XIX TISE
833,3086 - CT - CENPEC/FCPC - PRETACAO DE SERVICOS
834,3087 - CT - UFC/FCPC - MAPEAMENTO DAS PRÁTICAS CULTURAIS
835,3087 - CT - UFC/FCPC - MAPEAMENTO DAS PRÃTICAS CULTURAIS
836,3088 - TC LG/UFC/FCPC - PROJETO HPE
837,3089 - TERMO DE COOPERACAO LG/UFC/FCPC - PROJETO TMO
838,3090 - UFC/FCPC - THE NETWORK - ENCONTRO EDUCACIONAL INTERNACIONAL
839,3091 - CT - FCPC/AGROPOLOS - ELABORACAO DE PLANOS DE NEGOC
840,3092 - CARTA ACORDO PNUD/FCPC - ADAPTACAO AS MUDANCAS DO
841,3093 - TC. SCHNEIDER/UFC/FCPC - LABVIEW II
842,3094 - CT - FCPC/UFC FASE V DO PROGRAMA NACIONAL TELESSAUDE BRASIL REDES
843,3095 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
844,3096 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
845,3097 - TERMO DE COOPERACAO IBRAMED/UFC/FCPC
846,3098 - CT. FCPC/IPLANFOR - PLANO ESTRATÃ‰GICO FORTALEZA 2040
847,3098 - CT. FCPC/IPLANFOR - PLANO ESTRATÉGICO FORTALEZA 2040
848,3099 - CV - ERICSSON/UFC/FCPC (UFC 42)
849,3100 - CV - ERICSSON/UFC/FCPC - (UFC 40)
850,3101 - CV - ERICSSON/FCPC/UFC - (UFC 41)
851,3102 - CT - PREFEITURA SOBRAL/FCPC - PROUCA
852,3104 - TERMO DE COOPERACAO LG/UFC/FCPC
853,3105 - TC. LG/UFC/FCPC - IOT
854,3106 - TC. LG/UFC/FCPC - MPOS
855,3108 - TC. LG/UFC/FCPC - BIG DATA
856,3109 - ACORDO UNICEF/FCPC - MEIO DE CAMPO
857,"3110 - CT. IFCE/FCPC - CONTRATO Nº 94/2014 - PRESTAÇÃO DE SERVIÇOS -APOIO AO ENSINO, PESQUISA E EXTENSÃO P/VIABILIZAR A PRODUÇÃO, EDITORAÇÃO E REVISÃO DO CONTEÚDO VOLTADO EAD NA ÁREA DE GESTÃO DE PROJETOS EM RECURSOS HIDRICOS"
858,3111 - CT - SESA/FCPC - HORTO DE PLANAS MEDICINAS - FARMA
859,3111 - CT - SESA/FCPC - HORTO DE PLANTAS MEDICINAIS
860,"3112 - UFC/FCPC -  SELEÃ‡ÃƒO PARA ACESSO AS CASAS DE CULTURA ESTRANGEIRA DA UFC, SEMESTRE I E TESTE DE NIVEL PARA OS DEMAIS SEMESTRES"
861,3113 - IBS 2014 - Patrocinio BNDES 2014
862,3114 - TC FURUKAWA/UFC/FCPC
863,3115 - TERMO DE COOPERACAO QUANTA/UFC/FCPC
864,3116 - TC. COMPALEAD/UFC/FCPC - DIAGNÃ“STICO DE TESTE UEFI
865,3116 - TC. COMPALEAD/UFC/FCPC - DIAGNÓSTICO DE TESTE UEFI
866,3117 - CT UFC/FCPC - RESMULTI 2015
867,3118 - CT IFCE/FCPC - ACESSO A RNP
868,3119 - CARTA ACORDO OPAS/OMS/FCPC - FAIMER BRASIL - SEMIN
869,3119 - CARTA ACORDO OPAS/OMS/FCPC - FAIMER BRASIL - SEMINARIO
870,3120 - CV - DATACOM/IFCE/FCPC
