PROJETO-ID,PROJETO
748,2328 - CT -  UFC/FCPC - CASA DE CULTURA - TESTE DE NIVEL 2009.2
749,2329 - CV -  BNB/FCPC - ACOSFRADE - UTILIZACAO DA MANIPUEIRA
750,2329 - CV - BNB/FCPC - ACOSFRADE - UTILIZACAO DA MANIPUEIRA
751,2330 - CV - BNB/FCPC - ARTE COMO INDUTORA DE EMPREGO E RENDA (CANOA QUEBRADA
752,2332 - CV - BNB/FCPC - ESCOLA DE ECONOMIA SOLIDARIA E CULTURA AMBIENTALISTA
753,2333 - CV -  BNB/FCPC - DESENVOLVIMENTO LOCAL/REGIONAL: SEMINARIOS
754,2333 - CV - BNB/FCPC - DESENVOLVIMENTO LOCAL/REGIONAL: SEMINARIOS
755,2334 - CT -  UFC/FCPC - PLANO DE ACOES ARTICULADAS - PAR
756,2334 - CT - UFC/FCPC - PLANO DE ACOES ARTICULADAS - PAR
757,2336 - CT -  IFET/FCPC - CONCURSO PUBLICO IFET IGUATU
758,2336 - CT - IFET/FCPC - CONCURSO PUBLICO IFET IGUATU
759,2337 - CV - BNB/FCPC-INCUBADORA DE TECNOLOG.DE EMPREEND.POPULARES E SOLIDARIOS
760,2338 - CT -  SANTANDER/FCPC/PRESERVACAO DO ACERVO DAS BIBLIOTECAS UFC
761,2341 - CV - FUNCET/FCPC -PROGRAMA DE FORMACAO EM AUDIOVISUAL/VILA DAS ARTES
762,2342 - CV -  SICONV/SEAP/FCPC - BARRAGEM DO CASTANHAO
763,2342 - CV - SICONV/SEAP/FCPC - BARRAGEM DO CASTANHAO
764,2343 - CT -  ISOFARMA/FCPC/ENSAIOS DE TRATABILIDADE QUIMICA E BIOLOGICA
765,2345 - CARTA FUNDACAO FORD/FCPC/CURSO DE EXTENSAO INICIATIVAS NEGRAS
766,2346 - CARTA COTTBUS/FCPC - WORKSHOP INTERNATIONAL CONFERENCE
767,2347 - CV -  BNB/FCPC - CONFERENCIA INTERNACIONAL - CAPTURA DE CARBONO
768,2349 - CT -  PETROBRAS/FCPC-ANALISE DE AGUA NA AREA DE PROD. DE PETROLEO
769,2349 - CT - PETROBRAS/FCPC-ANALISE DE AGUA NA AREA DE PROD. DE PETROLEO
770,2352 - CT -  FIEC/FCPC/I CONFERENCE INTERNATIONAL CARBON
771,2353 - CV -  CASA CIVIL - CONFERENCIA INTERNACIONAL DE CAPTURA DE CARBONO
772,2360 - CARTA CEPOP/FCPC - NOVA CEPOP
773,2362 - CV -  CGDT/UFC - AMBIENTE COMPUTACIONAL PARA S2GPR
774,2362 - CV - CGDT/UFC - AMBIENTE COMPUTACIONAL PARA S2GPR
775,2363 - CV -  SDE/FCPC - FEIRAS DE FORTALEZA
776,2363 - CV - SDE/FCPC - FEIRAS DE FORTALEZA
777,2365 - CV -  HABITAFOR/FCPC - 4 CONFERENCIA DA CIDADE DE FORTALEZA
778,2366 - CV - BNB/FCPC - ANALISE DO CRESCIMENTO PRO-POBRE
779,2367 - CV -  BNB/FCPC - O DESEQUILIBRIO DE BEM ESTAR SOCIAL NO BRASIL
780,2368 - CV. BNB/FCPC - O IMPACTO DOS EFEITOS CLIMATICOS NA DEMANDA POR ENERGIA
781,2369 - CT -  NOVARTIS/UFC/FCPC - ENSAIO CLINICO CLAF237B2224
782,2369 - CT - NOVARTIS/UFC/FCPC - ENSAIO CLINICO CLAF237B2224
783,2370 - CT -  UFC/FCPC - CURSO DE ESPECIALIZACAO EM ENDODONTIA
784,2370 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM ENDODONTIA
785,2371 - CV - BNB/FCPC - PRODUCAO DE CONHECIMENTO E FORMACAO DE RECURSOS HUMANOS
786,2372 - CARTA ACORDO OPAS/FCPC-CURSO DE GESTAO EM UNIDADES NEO-NATAIS
787,2373 - CV -  SECULTFOR/FCPC-MAPEAMENTO CULTURAL DO M. DE FORTALEZA
788,2373 - CV - SECULTFOR/FCPC-MAPEAMENTO CULTURAL DO M. DE FORTALEZA
789,2374 - CV - SECULTFOR/FCPC-FORTALEZA CIDADE CRIATIVA EM MUSICA
790,2375 - CT - NOVARTIS/UFC/FCPC - ESTUDO CLINICO CSOM230C2303
791,2376 - CT - SETFOR/FCPC-PLANO DE DESENV. INTEGRADO DO TURISMO SUSTENTAVEL
792,2377 - CT - IMPARH/FCPC-CONCURSO SELECIONAR CANDIDATOS P/O PROVIMENTO DE CARGO
793,2378 - CV - INSTITUTO ATLANTICO/FCPC - RNP
794,2379 - CV - BNB/FCPC - ECOS NORDESTE
795,2380 - CV - SME/FCPC - 83/2009 - PROGRAMA BRASIL ALFABETIZADO
796,2381 - CV - BNB/FCPC - SEMINARIOS SOBRE TURISMO E CULTURA REGIONAL
797,2382 - CT - UFC/FCPC - FORMACAO DE EDUCACAO INTEGRAL/PROGRAMA MAIS EDUCACAO
798,2383 - CT - UFC/FCPC - MELHORIA DA QUALIDADE DO ENSINO NA MODALIDADE - EJA
799,"2384 - CT - UFC/FCPC - FORMACAO PROFESSORES, GESTORES, AGENTES -EJA"
800,2385 - CT ISOFARMA/FCPC - ENSAIOS DE TRATABILIDADE QUIMICA
801,2386 - CV - 98/2009 - CAGECE/FCPC - OFERTA DE GORDURA RESIDUAL LANCADA
802,2387 - CT - UFC/FCPC - CURSO ESPECIALIZACAO EM HEMATOLOGIA E HEMOTERAPIA
803,2388 - CT - UFC/FCPC - FORMAÇÃO DE CONSELHEIROS MUNICIPAIS DE EDUCAÇÃO
804,2389 - CT - UFC/FCPC - CICLO AVANÇADO DO PROGRAMA MIDIAS NA EDUCAÇÃO
805,2390
806,2390 - CT - UFC/FCPC - OFERTA DOS CURSOS DE GRADUAÇÃO DA UAB 3º E 4º SEMESTRES
807,2391 - CT -  UFC/FCPC - OFERTA DOS CURSOS DE GRADUACAO DA UAB 5º E 6º SEMESTRES
808,2391 - CT - UFC/FCPC - OFERTA DOS CURSOS DE GRADUACAO DA UAB 5º E 6º SEMESTRES
809,2392 - CT - UFC/FCPC - PROINFO INTEGRADO
810,2393
811,2393 - CT - UFC/FCPC - CURSO PILOTO DE ADMINISTRAÇÃO - 6º E 7º SEMESTRES
812,2394 - CT - UFC/FCPC - CURSO DE MESTRADO PROFISSIONAL EM FINANCAS E SEGUROS
813,2396 - CV - BNB/FCPC - COLOQUIO INTERNACIONAL FRANÇA/BRASIL: OLHARES SOBRE IMAGINÁRIOS E PRÁTICAS CULTURAIS
814,2397 - CARTA UNIAO EUROPEIA/FCPC/ERASMUS MUNDUS
815,2398 - CT - UFC/FCPC - FORMAÇÃO DAS INSTITUIÇÕES DE ENSINO SUPERIOR
816,2399 - CT - UFC/FCPC - PROINFO UCA
817,2399 - CT.UFC/FCPC - PROINFO UCA
818,2400 - CT - UFC/FCPC - ADMINISTRAÇÃO PUBLICA UAB - 1º E 2º SEMESTRES
819,2401 - CV - SMS/FCPC - CAPS REDE MUNICIPAL DE SAUDE MENTAL
820,2402 - CT - UFC/FCPC - CICLO INTERMEDIARIO DO PROGRAMA MIDIAS
821,2403 - CT - UFC/FCPC - CURSOS DE GRADUACAO UAB - 1º E 2º SEMESTRES
822,2404 - CT - UFC/FCPC - TAXA DE BANCADA
823,2405 - CT - UFC/FCPC - PROGRAMA NACIONAL ESCOLA DE GESTORES
824,2406 - CV - SICONV: SEAP/FCPC-025/2009-CIPAR/BEBERIBE/CE
825,2407 - CARTA DYAD/FCPC/MODELAGEM MATEMATICA PARA PLANOS DE SAUDE
826,2408 - CV -  FLEXTRONICS/UFC/FCPC - PROJETO SHRIMP
827,2408 - CV - FLEXTRONICS/UFC/FCPC - PROJETO SHRIMP
828,2409 - CV - SICONV/SENAD/FCPC-017/2009-TERAPIA COMUNITARIA
829,2410 - CT - BB/FCPC-PREST.SERV.TEC.DE TREINAMENTO E APERF. DE PESSOAL-MBA
830,2411 - CT - BB/FCPC-PRET.SERVICOS-EXECUTIVO EM NEG.FINANCEIROS
831,2412 - CT - UFC/FCPC-CURSO DE ESP.EM AUDIOVISUAL
832,2413 - CARTA ACORDO OPAS/FCPC - SESSOES PRESENCIAIS FAIMER 2010
833,2414 - CV - IPEM/FCPC - PARTICIPACAO NA RNP
834,2414 - CV. IPEM/FCPC - PARTICIPACAO NA RNP
835,2417 - CT - UFC/FCPC - MESTRADO POLITICAS PUBLICAS GESTÃO EDUCAÇÃO TURMA 2009
836,2418 - CT - UFC/FCPC - MESTRADO POLITICAS PUBLICAS GESTAO TURMA 2010
837,2419 - CV - 04/2009 FUNCAP/FCPC - TECNOLOGIA E INOVACAO
838,2421 - CT - UFC/FCPC - HISTORIA E CULTURA AFRICANA E DOS AFRODESCENDENTES
839,2423 - CV - ICC/FCPC-REDE NACIONAL DE ENSINO E PESQUISA
840,2424 - CV - BNB/FCPC/UFC - EDICAO REVISTA DE CIENCIAS SOCIAIS
841,2426 - CT - EMBRAPA/LUCIMEIRE/FCPC/MANEJO DE ESPECIES DE FLORES
842,2427 - CV - HABITAFOR/FCPC - 01/2010
843,2428
844,2428 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 06
845,2429 - CT - UFC/FCPC - CURSO DE PSICOLOGIA HOSPITALAR IV
846,2432 - CV - CIS/UFC/FCPC - TERMO ADITIVO 01
847,2434 - CV - SECITECE/CONTRAPARTIDA - SIBRATEC
848,2435 - CV -  INTELBRAS/FIT/UFC/FCPC - TERMO ADITIVO 01/2010
849,2435 - CV - INTELBRAS/FIT/UFC/FCPC - TERMO ADITIVO 01/2010
850,2438 - CT - 08/2010 TJ/FCPC - CRIAÇAO DO CENTRO CULTURAL DO PODER JUDICIARIO
851,2439 - CARTA FINNEO TRADING/FCPC - APLICACAO DE REDES NEURAIS
852,2441 - CV -  BEMATECH/UFC/FCPC - TERMO ADITIVO 04
853,2441 - CV - BEMATECH/UFC/FCPC - TERMO ADITIVO 04
854,2442 - CV - ITAITINGA/FCPC - PRONASCI
855,2443 - CT - IFET/FCPC-EDUCACAO DE JOVENS E ADULTOS NA DIVERSIDADE
856,2444 - CT - UFC/FCPC - ESPECIALIZACAO EM HEMATOLOGIA CLINICA
857,2445 - CV - UNIFOR/FCPC - PARTICIPACAO NA RNP
858,2446 - CT - IFET/FCPC-CURSO FORM.CONT.EDUCACAO DE JOVENS E ADULTOS
859,2450 - CT - UNESCO/FCPC-INCENTIVOS E BARREIRAS P/REALIZ.DO TESTE HIV
860,2452 - CV - 02/2010 - CAGECE/UFC/FCPC - PROCESSOS OXIDATIVOS AVANCADOS
861,2453 - CV - FINEP/FCPC-SISTEMA ILUMINACAO P.UTILIZANDO LEDS
862,2455 - CT -  IFCE/FCPC-INTEGRACAO DO IFCE NA RNP
863,2455 - CT - IFCE/FCPC-INTEGRACAO DO IFCE NA RNP
864,2456 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM EDUCACAO ESPECIAL
865,2460 - CV - BNB/FCPC - ESPACO PERMANENTE DE DEBATES DA CASA DE JOSE DE ALENCAR
866,2461 - CV - BNB/FCPC - PRODUCAO COLABORATIVA DE CONTEUDOS DIGITAIS
867,2462 - CV - BNB/FCPC - ALTA FREQUÊNCIA E IRRIGAÇÃO E UTILIZAÇÃO DE CORBETURAS
868,2464 - CV - BNB/FCPC - JUVENTUDE EM CENA - PROFISSIONALIZACAO EM AUDIOVISUAL
869,2465 - CT - FUNPEC/FCPC - LOCACAO DO BARCO PROF.MARTINS FILHO
870,2467 - CV -  FLEXTRONICS/UFC/FCPC - 4° TERMO ADITIVO
871,2467 - CV - FLEXTRONICS/UFC/FCPC - 4° TERMO ADITIVO
872,2471 - CT - UFC/FCPC - GRADUACAO EM LINGUA BRASILEIRA DE SINAIS
873,2472 - CV - FOXCONN/UFC/FCPC - PLANO DE TRABALHO 03
874,2474 - CT - PMF/CMF/PACTO POR FORTALEZA
875,2475 - CT - TULANE/FCPC - MSM BEHAVIORAL AND SEROLOGIC SERVEILLANCE
876,2477 - CT - UFC/FCPC - PORTAL DO PROFESSOR E BANCO INTERNACIONAL
877,2478 - CT - STDS/FCPC - SERVIÇOS PARA SEGMENTO DE OLEOS E GORDURAS RESIDUAIS
878,2480 - CV - BNB/FCPC - MOVIMENTO CRIATIVO  - CONSTRUINDO UMA JUVENTUDE
879,2481 - CV - BNB/ FCPC - A ECONOMIA DA SAUDE E DESENVOLVIMENTO NO NORDESTE DO BRASIL
880,2485 - CARTA ACORDO OPAS/FCPC-APOIO A ELAB.DOS PROJETOS ENTRE INSTITUICOES
881,2486 - CV -  FIT/FLEX/UFC/FCPC -TERMO ADITIVO 06
882,2486 - CV - FIT/FLEX/UFC/FCPC -TERMO ADITIVO 06
883,2487 - CARTA ACORDO/OPAS/FCPC-PRO-RESIDENCIA (REGIAO NORDESTE)
884,2488 - CARTA ACORDO/OPAS/FCPC-FORMACAO DE MEDICOS ESPECIALISTAS
885,2489 - CT - SEBRAE/FCPC/PRESTACAO DE SERVICOS
886,2491 - CT - ECOFIBRAS/EMBRAPA/FCPC - BENEFICIAMENTO DA CASCA DE COCO VERDE
887,2495 - CT - ARPUB/FCPC-I CONCURSO PREMIO ROQUETE PINTO
888,2498 - CT - SSPDS/FCPC - ANALISES DE INFORMACOES CRIMINAIS.
889,2499 - CT - UFC/FCPC - ESPECIALIZACAO EM ORTODONTIA
890,2500 - CT - UFC/FCPC - CURSO DE FARMACOLOGIA
891,2501 - CT - UFC/FCPC-CURSO DE MESTRADO PROF.EM ECON. DO SETOR PUBLICO
892,2502 - CV -  FIT/FLEX/UFC/FCPC - TERMO ADITIVO 05
893,2502 - CV - FIT/FLEX/UFC/FCPC - TERMO ADITIVO 05
894,2503 - CV - TROMPOWSKY/FCPC - PARTICIPACAO NA RNP
895,2504 - CV - BNB/FCPC - INCUBAÇÃO DE EMPREEDIMENTOS ECONÔMICOS SOLIDÁRIOS DE TRABALHADORES/EMPREENDEDORES
896,2505 - CV - BNB/FCPC - DIFUSAO DA PRODUCAO CIENTIFICA DA UFC - FASE II
897,2506 - CV - BNB/FCPC - CAPACITACAO EM TECNICAS E INSTRUMENTOS DE ELABORACAO
898,2507 - CT - UFC/FCPC - PROJETO SOFTWARE LUZ DO SABER
899,2508 - CV - BNB/FCPC - PROSPECCAO DE PROGRAMAS PARA APRESENTACAO DE PROJETOS
900,2509 - CV - BNB/FCPC - A TRANSNORDESTINA OS CANAIS DE AGUA DO SAO FRANCISCO
901,2510 - CV - BNB/FCPC - ECOBUSINESS 2010 - SEMINARIO NACIONAL SOBRE NEGOCIOS SUS
902,2513 - CV - BNB/FCPC/IOPEM - REDE DE QUALIFICACAO SOCIAL:NUCLEO JOAO XXIII
903,2514 - CV - BNB/FCPC/CEACI - REDE DE QUALIFICACAO SOCIAL:NUCLEO AEROLANDIA
904,2515 - CV - BNB/FCPC/CEIP - REDE QUALIFICACAO SOCIAL:NUCLEO ANTONIO BEZERRA
905,2516 - CV - BNB/FCPC/FAM - REDE DE QUALIFICACAO PROFISSIONAL - SAO MIGUEL
906,2517 - CV - BNB/FCPC - CURSO DE CAPACITACAO EM EMPREENDIMENTOS ECONOMICOS
907,2518 - CV - BNB/FCPC - REDE DE QUALIFICACAO SOCIAL E PROFISSIONAL: PIRAMBU
908,2520 - CV - BNB/FCPC - REDE SOCIAL DO MICROCREDITO
909,2521 - CV - BNB/FCPC - DO NORDESTE PARA PARIS: A SAGA DOS IMIGRANTES DESQUALIFI
910,"2522 - BNB/FCPC - REFORMA AGRÁRIA: REVERSÃO OU CONSOLIDAÇÃO? UM ESTUDO COMPARATIVO DOS ASSENTAMENTOS DE REFORMA AGRÁRIA DO CEARÁ, CHILE E PERU."
911,2523 - CV - BNB/FCPC - CAPACITAÇÃO DE LIDERANÇAS PARA UMA GOVERNANÇA DEMOCRÁTICA E UM EMPREENDEDORISMO COMUNITÁRIO.
912,2524 - CARTA PROTEUS/FCPC - X SBSEG
913,2525 - CV -  ERICSSON/UFC/FCPC - TERMO ADITIVO 11/2010
914,2525 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 11/2010
915,2526 - CV -  ERICSSON/UFC/FCPC - TERMO ADITIVO 12/2010
916,2526 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 12/2010
917,2527 - CV -  ERICSSON/UFC/FCPC - TERMO ADITIVO 13/2010
918,2527 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 13/2010
919,"2528 - CV - BNB/FCPC - SEMINARIO DE INTEGRACAO DE TURISMO,CULTURA, GASTRONOMIA"
920,2529 - CV - BNB/FCPC - CICLOS POLÍTICOS NO CEARÁ: DESENVOLVIMENTO SOCIO-ECONOMI
921,2530 - CV - BNB/FCPC - ENCONTRO DA REDE PESQUISA EM DESIGUALDADE E POBREZA
922,2531 - CV - BNB/FCPC - PERFIL SOCIO-ECONOMICO DOS GRUPOS E ATIVIDADES
923,2532 - CV - BNB/FCPC/UFC - PORTAL GRANDES PROJETOS ESTRUTURANTES DO CEARA
924,2534 - CV - BNB/FCPC - REDE DE QUALIFICACAO SOCIAL: NUCLEO LAGAMAR
925,2535 - CV - HABITAFOR/FCPC-02/2010 -PLANO MUNIC.HABITACAO
926,2538 - CARTA - UFC/FCPC - INSCRIÇÕES SIMMCRI
927,2539 - CARTA - DOAÇÃO SIMMCRI
928,2541 - CV - SME/ FCPC - SIMBE 2010
929,2542 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM PSICOMOTRICIDADE
930,2543
931,2543 - CT - UFC/FCPC - PROJETO FORMAÇAO DE PROFESSORES - PROINFANTIL
932,2544 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL
933,2544 - CT. UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO INFANTIL
934,2545 - CT - UFC/FCPC - PROGRAMA CONEXOES DE SABERES
935,2547 - CT - UFC/FCPC - BIOE 2010
936,2548 - CV - HABITAFOR 03/2010-PLANEJAMENTO E VIABILIZACAO DE PROJETOS
937,2551 - CV - BNB/FCPC - PORTAL ECONOMETRIX
938,2552 - CV - BNB/FCPC - IX CURSO DE FORMACAO PARA JOVENS DO CAMPO
939,2553 - CV - BNB/FCPC - POLITICAS PUBLICAS E ACAO CIDADA PARA UM DESENVOLVIMENT
940,2554 - CT -  UFC/FCPC - BACHARELADO EM ADMINISTRACAO 8º/9º SEMESTRES
941,2554 - CT - UFC/FCPC - BACHARELADO EM ADMINISTRACAO 8º/9º SEMESTRES
942,2556 - CT - CGDT/FCPC - MONITORAMENTO E RASTREAMENTO VEICULAR
943,2559
944,2559 - CT - COGERH/FCPC - CONTRATAÇÃO DE SERVIÇOS TECNICOS
945,2560 - CT - UFC/FCPC - PROINFO 2010
946,2561-  CARTA RADIO UNIVERSITARIA APOIO CULTURAL
947,"2563 - CV - BNB/FCPC-GASTRONOMIA CEARENSE-MAR,SERRA E SERTÃO"
948,2564 -  CT. DOCAS/UFC/FCPC - DRAGAGEM DO PORTO DE FORTALEZA
949,2564 - CT - DOCAS/UFC/FCPC - DRAGAGEM DO PORTO DE FORTALEZA
950,2565 - CT - EMS/FCPC - ESTUDOS HIDROGEOLOGICOS
951,2566 - CT - UFC/FCPC - PROJOVEM CAMPO SABERES DA TERRA
952,2568 - CT - UFC/FCPC -CURSO ESPECIALIZACAO EM TECNOLOGIAS DA INFORMACAO
953,2569 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM GESTAO SOCIAL
954,2570 - CV - BNB/FCPC-SEM.INTERN.VIOL. E CONFLITOS SOCIAIS
955,2571 - CV - BNB/FCPC - PUBLICACAO DE LIVROS SERRAS UMIDAS E SUB-UMIDAS SECAS
956,2574 - CV - BNB/FCPC - PUBLICACAO DE LIVROS SEMI-ARIDOS E A ZONA LITORANEA
957,2577 - CV - BNB/FCPC-CURSO DE CAPACITAÇÃO EM INGLÊS NA ÁREA DE HOTELARIA E TURISMO EM ARACATI/CE
958,2578 - CV - BNB/FCPC-VIII JORNADA ECONOPET E V SEMINARIO CONJUNTURA ECONOMICA
959,2579 - CV - BNB/FCPC - ARTE COMO INDUTORA DE EMPREGO E RENDA DE ICAPUI-CE
960,2581 - CV - BNB/FCPC - PORTAL NORDESTE T I
961,2582 - CV - 119/2010 - SESA/FCPC - PERFIL EPIDEMIOLOGICO DA TUBERCULOSE
962,2583 - CV - BNB/FCPC - CONFERÊNCIA INTERNACIONAL SOBRE O USO DOS RESIDUOS SÓLIDOS URBANOS E RURAIS PARA GERAÇÃO DE ENERGIA CALORFICA E ELÉTRICA.
963,2586 - CT - BNB/FCPC - SIMPOSIO INTERNACIONAL MELHORES MEDICAMENTOS CRIANCAS
964,2587 - CARTA FCPC/BRASIL REAL - PROJETO AMBIENTAL PRAIA DO CUMBUCO
965,2588 - CT - CONCREMAT/FCPC - PESCA ARTESANAL
966,2589 - CT - IFCE/FCPC - TRADUCAO DE TEXTO EM BRAILE
967,2590 - CV - MINC/FCPC-BIBLIOGRAFIA COMENTADA DAS OBRAS J. DE ALENCAR
968,2592 - CT - UFC/FCPC - ESPECIALIZAÇÃO EM EDUCAÇÃO DO CAMPO - SABERES DA TERRA
969,2594 - CT - UFC/FCPC - NUCLEO DE REFERENCIA DE EDUCAÇÃO DE JOVENS E ADULTOS
970,2595 - CT - UFC/FCPC  VACINAS PROFILATICAS E TERAPEUTICAS CONTRA PAPILOMAVIRUS
971,2596 - CT - UFC/FCPC - REDE NORDESTE DE BIOTECNOLOGIA - RENORBIO
972,2597 - CV - BNB/FCPC/FCA - REDE DE QUALIFICACAO SOCIAL DE JOVENS ITAITINGA
973,"2598 - CV - BNB/FCPC-PUBLICACAO AVAL-REVISTA AVALIACAO POLITICAS UFC(3,4,5 E 6)"
974,2599 - CT - SME/FCPC- PREST.SERVICOS - DIRETRIZES C. DO ENSINO FUNDAMENTAL
975,2600 - CT - UFC/FCPC - RESIDENCIA MULTIPROFISSIONAL
976,2601 - CT - UFC/FCPC -CURSO CIRURGIA E TRAUMATOLOGIA BUÇO-MAXILO-FACIAL
977,2603 - CT -  UFC/FCPC - USO PEDAGOGICO DO LAPTOP EDUCACIONAL
978,2603 - CT - UFC/FCPC - USO PEDAGOGICO DO LAPTOP EDUCACIONAL
979,2604 - CV - FINEP/FCPC-CARCINICULTURA 09/2010
980,2606 - CV -  BEMATECH/UFC/FCPC - TERMO ADITIVO 05
981,2606 - CV - BEMATECH/UFC/FCPC - TERMO ADITIVO 05
982,2607 - CT - BNDES/UFC/FCPC - CONSTRUÇÃO DO CPDM
983,2607 - CT.BNDES/UFC/FCPC - CONSTRUÇÃO DO CPDM
984,2608 - CT - UFC/FCPC - ESPECIALIZAÇÃO EM EDUCAÇÃO ESPECIAL- AEE
985,2609 - CARTA ACORDO OPAS/FCPC-REVALIDACAO DE DIPLOMAS
986,2610 - CT -  UFC/FCPC - CURSOS DE GRADUACAO UAB 3º E 4º SEMESTRES
987,2610 - CT - UFC/FCPC - CURSOS DE GRADUACAO UAB 3º E 4º SEMESTRES
988,2611 - CV - BNB/UFC/FCPC-CONSTRUINDO SOLUÇÕES: RESÍDUOS SÓLIDOS URBANOS-CIDADES DE PEQUENO PORTE NO ESTADO DO CEARA.
989,2612 - CT - UFC/FCPC - CURSO DE EXTENSAO EM GASTRONOMIA/CULTURA FRANCESA
990,2613 - CT - UFC/FCPC - CURSO DE ATUALIZACAO EM ORTODONTIA
991,2615 - CT - UFC/FCPC - FOMENTO A PESCA E INOVAÇÃO NO ORDENAMENTO DA CADEIA PRODUTIVA DA LAGOSTA
992,2616 - CV -  FLEX/FIT/UFC/FCPC - TERMO ADITIVO 07
993,2616 - CV - FLEX/FIT/UFC/FCPC - TERMO ADITIVO 07
994,2617 - CV - DIGITRO/UFC/FCPC - TERMO ADITIVO 01/2011
995,2618 - CARTA ACORDO OPAS/FCPC-FAIMER (FASE I - 2011)
996,2619 - CT - UFC/FCPC - CURSOS DE GRADUACAO UAB - 5º E 6º SEMESTRES
997,2619 - CT. UFC/FCPC - CURSOS DE GRADUACAO UAB - 5º E 6º SEMESTRES
998,2620 - CT - ONS/FCPC - INCORPORACAO DE INFORMACOES CLIMATICAS
999,2621 - CT - IPECE/FCPC - SERVIÇOS DE CONSULTORIA PARA AVALIAÇAO DE RESULTADOS
1000,2622 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM PSICOLOGIA HOSPITALAR
1001,2623 - CV - BNB/FCPC-DNOCS:POLITICAS DE CONVIVENCIA COM O SEMIARIDO
1002,2624 - CV - BNB/FCPC - PROJETO AGENDA NORDESTE I
1003,2625 - CT - CPRM/UFC/FCPC - BACIA SEDIMENTAR DO PARNAIBA
1004,2627 - CV - BNB/FCPC-SEMANA GOURMET: ETAPA 1 - 2011
1005,2628 - CARTA SENAI/FCPC - EDUCACAO PROFISSIONAL DO SENAI
1006,2631 - CV - FLEX/FIT/UFC/FCPC - TERMO ADITIVO 08
1007,2632 - CT - UFC/FCPC - PROFESSORES DA EDUCACAO BASICA
1008,2633 - CV - BNB/FCPC-AVALIACAO TRANSFERENCIA TECNOLOGIA NO
1009,2634 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÇÃO EM GESTÃO DE SISTEMAS E SERVIÇOS DE SAÚDE
1010,2635 - CT - UFC/FCPC - FORMACAO DE EDUCADORES E EDUCADORAS DO CAMPO DE JOVENS
1011,2636 - CT - UFC/FCPC - CURSO DE LICENCIATURA E BACHARELADO EM LETRAS LINGUA BR
1012,2637 - CT - UFC/FCPC - FASE III DO PROJETO NACIONAL DE TELESSAUDE EM APOIO A A
1013,2638 - CT - UFC/FCPC - PROJETO MONITORAMENTO DO PLANO DE AÇÕES ARTICULADAS -P
1014,2639 - CT - FAIMER/FCPC -FAIMER 2011
1015,2640 - CV - BNB/FCPC - CRESCIMENTO PRO-POBRE E EDUCACAO NO
1016,2642 - CV -  FOXCONN/UFC/FCPC - PLANO TRABALHO 04
1017,2642 - CV - FOXCONN/UFC/FCPC - PLANO TRABALHO 04
1018,2643 - CT - FCPC/UFC/UNIDADE DE PESQUISAS CLINICAS - DOENÇAS INFECCIOSAS - ETAPA 2
1019,2643 - CT. FCPC/UFC/UNIDADE DE PESQUISAS CLINICAS - DOENÇAS INFECCIOSAS - ETAPA 2
1020,2646 - CV - BNB/FCPC- UTILIZACAO DA MANIPUEIRA NA FABRICACA
1021,2647 - CV - BNB/FCPC-USO DA MANIPUEIRA COMO INSUMO AGRICOLA
1022,2648 - CV - BNB/EMBRAPA/FCPC-IDENTIFICACAO PLANTAS AROMATI
1023,2649
1024,2649 - CV - LG/UFC/FCPC - PLANO DE TRABALHO 07
1025,2650 - CT - BNB/FCPC - LEVANTAMENTO E COMPILACAO BASE DADOS AVALIACAO IMPACTO
1026,2652 - CV - SIEMENS/UFC/FCPC - TERMO ADITIVO 01
1027,2653 - CARTA ACORDO OPAS/FCPC-SESSOES PRESENCIAIS DE 2011
1028,2654 - CT - UFC/FCPC - PROJETO DO MODULO VI DO CURSO DE FORMAÇÃO ESCOLA ATIVA
1029,2655 - CV - INTERMED/UFC/FCPC - TERMO ADITIVO
1030,2656 - CV - DPM/UFC/FCPC - PLUVIOMETRO OPTICO
1031,2657 - CV - COMPALEAD/FIT/UFC/FCPC - TERMO ADITIVO 01
1032,2658 - CT - UFC/FCPC - PROJETO INTEGRALIDADE CURRICULAR
1033,2660 - CT - UFC/FCPC - PROGRAMA NACIONAL PRO-RESIDENCIA MEDICA
1034,2660 - CT. UFC/FCPC - PROGRAMA NACIONAL PRO-RESIDENCIA MEDICA
1035,2661 - CV - FINEP/FCPC-RECARGENA
1036,2664 - TERMO DE COOPERACAO ALFASOL/UFC/FCPC
1037,2665 - CT - UCB/FCPC - ESTUDO TOXICOLOGICO DA SUCUPIRA
